Date,Open,High,Low,Close,Adj Close,Volume
2021-03-19,2270.000000,2280.000000,2210.000000,2250.000000,2199.153564,123414100
2021-03-22,2260.000000,2340.000000,2250.000000,2260.000000,2208.927734,125924600
2021-03-23,2300.000000,2310.000000,2220.000000,2270.000000,2218.701660,141239100
2021-03-24,2250.000000,2250.000000,2170.000000,2170.000000,2120.961670,156928900
2021-03-25,2170.000000,2230.000000,2100.000000,2180.000000,2130.735596,191883200
2021-03-26,2230.000000,2440.000000,2200.000000,2430.000000,2375.085938,652293400
2021-03-29,2430.000000,2430.000000,2260.000000,2260.000000,2208.927734,454909500
2021-03-30,2270.000000,2320.000000,2160.000000,2210.000000,2160.057617,282270900
2021-03-31,2180.000000,2250.000000,2130.000000,2250.000000,2199.153564,268981300
2021-04-01,2290.000000,2300.000000,2200.000000,2240.000000,2189.379639,160897600
2021-04-05,2280.000000,2280.000000,2190.000000,2200.000000,2150.283691,107349400
2021-04-06,2250.000000,2340.000000,2210.000000,2330.000000,2277.345947,323980600
2021-04-07,2330.000000,2370.000000,2270.000000,2360.000000,2306.667969,237921000
2021-04-08,2360.000000,2480.000000,2340.000000,2470.000000,2414.182129,327839300
2021-04-09,2450.000000,2490.000000,2340.000000,2340.000000,2287.119873,264837100
2021-04-12,2310.000000,2310.000000,2210.000000,2250.000000,2199.153564,194738500
2021-04-13,2250.000000,2300.000000,2220.000000,2270.000000,2218.701660,111017700
2021-04-14,2280.000000,2340.000000,2280.000000,2330.000000,2277.345947,143891700
2021-04-15,2340.000000,2350.000000,2300.000000,2320.000000,2267.572021,109175800
2021-04-16,2340.000000,2420.000000,2310.000000,2390.000000,2352.967773,173387400
2021-04-19,2350.000000,2370.000000,2300.000000,2340.000000,2303.742432,91552300
2021-04-20,2330.000000,2360.000000,2300.000000,2350.000000,2313.587646,60372200
2021-04-21,2320.000000,2400.000000,2300.000000,2370.000000,2333.277588,112742900
2021-04-22,2380.000000,2440.000000,2350.000000,2350.000000,2313.587646,119644900
2021-04-23,2320.000000,2340.000000,2310.000000,2320.000000,2284.052490,41022800
2021-04-26,2350.000000,2420.000000,2340.000000,2390.000000,2352.967773,139616000
2021-04-27,2410.000000,2430.000000,2360.000000,2390.000000,2352.967773,96606300
2021-04-28,2380.000000,2430.000000,2350.000000,2430.000000,2392.347900,138325400
2021-04-29,2460.000000,2540.000000,2460.000000,2510.000000,2471.108398,325392600
2021-04-30,2490.000000,2500.000000,2440.000000,2490.000000,2451.418213,124672100
2021-05-03,2500.000000,2560.000000,2480.000000,2520.000000,2480.953613,171047200
2021-05-04,2540.000000,2640.000000,2500.000000,2620.000000,2579.404053,284137700
2021-05-05,2620.000000,2640.000000,2560.000000,2630.000000,2589.249023,180649900
2021-05-06,2610.000000,2670.000000,2580.000000,2620.000000,2579.404053,150793800
2021-05-07,2630.000000,2650.000000,2610.000000,2620.000000,2579.404053,133080200
2021-05-10,2640.000000,2700.000000,2620.000000,2680.000000,2638.474365,157887500
2021-05-11,2600.000000,2690.000000,2600.000000,2670.000000,2628.629395,164247600
2021-05-17,2670.000000,2670.000000,2500.000000,2510.000000,2471.108398,185205000
2021-05-18,2560.000000,2640.000000,2540.000000,2600.000000,2559.713867,179403400
2021-05-19,2580.000000,2640.000000,2530.000000,2550.000000,2510.488770,111892800
2021-05-20,2510.000000,2520.000000,2420.000000,2420.000000,2382.502930,214175900
2021-05-21,2420.000000,2440.000000,2310.000000,2330.000000,2293.897461,147528900
2021-05-24,2360.000000,2390.000000,2250.000000,2270.000000,2234.827148,128408600
2021-05-25,2310.000000,2410.000000,2310.000000,2330.000000,2293.897461,186483800
2021-05-27,2340.000000,2390.000000,2330.000000,2390.000000,2352.967773,148943500
2021-05-28,2470.000000,2500.000000,2430.000000,2460.000000,2421.883057,118544200
2021-05-31,2480.000000,2480.000000,2410.000000,2450.000000,2412.038086,57366900
2021-06-02,2460.000000,2550.000000,2440.000000,2550.000000,2510.488770,125654100
2021-06-03,2540.000000,2600.000000,2500.000000,2520.000000,2480.953613,131141700
2021-06-04,2480.000000,2480.000000,2410.000000,2430.000000,2392.347900,160479400
2021-06-07,2450.000000,2450.000000,2370.000000,2380.000000,2343.122803,62115900
2021-06-08,2390.000000,2420.000000,2350.000000,2350.000000,2313.587646,58838700
2021-06-09,2380.000000,2480.000000,2370.000000,2460.000000,2421.883057,117338500
2021-06-10,2440.000000,2480.000000,2420.000000,2420.000000,2382.502930,79751900
2021-06-11,2460.000000,2500.000000,2440.000000,2480.000000,2441.573242,94696000
2021-06-14,2470.000000,2470.000000,2400.000000,2410.000000,2372.657959,64557400
2021-06-15,2390.000000,2390.000000,2340.000000,2360.000000,2323.432617,84189100
2021-06-16,2330.000000,2360.000000,2300.000000,2320.000000,2284.052490,77248800
2021-06-17,2290.000000,2350.000000,2260.000000,2330.000000,2293.897461,74868000
2021-06-18,2300.000000,2320.000000,2210.000000,2230.000000,2195.447021,125507700
2021-06-21,2190.000000,2250.000000,2130.000000,2200.000000,2165.911865,100386700
2021-06-22,2250.000000,2300.000000,2220.000000,2260.000000,2224.982178,97671600
2021-06-23,2280.000000,2310.000000,2240.000000,2250.000000,2215.136963,64275900
2021-06-24,2280.000000,2290.000000,2240.000000,2250.000000,2215.136963,59257500
2021-06-25,2310.000000,2340.000000,2280.000000,2300.000000,2264.362305,90478300
2021-06-28,2310.000000,2310.000000,2230.000000,2240.000000,2205.291992,65985000
2021-06-29,2230.000000,2250.000000,2210.000000,2220.000000,2185.601807,55524500
2021-06-30,2240.000000,2310.000000,2230.000000,2300.000000,2264.362305,95174800
2021-07-01,2280.000000,2310.000000,2200.000000,2230.000000,2195.447021,89606900
2021-07-02,2230.000000,2250.000000,2190.000000,2220.000000,2185.601807,57200500
2021-07-05,2230.000000,2260.000000,2220.000000,2240.000000,2205.291992,60698700
2021-07-06,2250.000000,2510.000000,2240.000000,2480.000000,2441.573242,365880400
2021-07-07,2450.000000,2470.000000,2380.000000,2460.000000,2421.883057,146473200
2021-07-08,2460.000000,2610.000000,2460.000000,2550.000000,2510.488770,227835500
2021-07-09,2560.000000,2630.000000,2530.000000,2590.000000,2549.868896,185723500
2021-07-12,2610.000000,2670.000000,2520.000000,2550.000000,2510.488770,176941700
2021-07-13,2560.000000,2610.000000,2500.000000,2540.000000,2500.643555,128321100
2021-07-14,2540.000000,2600.000000,2500.000000,2590.000000,2549.868896,73148100
2021-07-15,2580.000000,2630.000000,2560.000000,2610.000000,2569.559082,107128500
2021-07-16,2630.000000,2690.000000,2610.000000,2620.000000,2579.404053,171972500
2021-07-19,2630.000000,2670.000000,2610.000000,2640.000000,2599.094238,74138600
2021-07-21,2620.000000,2640.000000,2540.000000,2560.000000,2520.333740,99038100
2021-07-22,2560.000000,2600.000000,2560.000000,2570.000000,2530.178711,59407500
2021-07-23,2600.000000,2670.000000,2600.000000,2620.000000,2579.404053,130437900
2021-07-26,2660.000000,2730.000000,2610.000000,2630.000000,2589.249023,223203900
2021-07-27,2670.000000,2680.000000,2510.000000,2530.000000,2490.798584,126951200
2021-07-28,2540.000000,2590.000000,2500.000000,2520.000000,2480.953613,64034100
2021-07-29,2550.000000,2600.000000,2500.000000,2590.000000,2549.868896,90764300
2021-07-30,2590.000000,2590.000000,2510.000000,2520.000000,2480.953613,90628600
2021-08-02,2520.000000,2520.000000,2440.000000,2510.000000,2471.108398,79180000
2021-08-03,2490.000000,2520.000000,2440.000000,2470.000000,2431.728271,79440900
2021-08-04,2460.000000,2460.000000,2410.000000,2420.000000,2382.502930,75331700
2021-08-05,2420.000000,2430.000000,2340.000000,2370.000000,2333.277588,105003300
2021-08-06,2380.000000,2410.000000,2320.000000,2330.000000,2293.897461,73813800
2021-08-09,2300.000000,2310.000000,2250.000000,2260.000000,2224.982178,118970000
2021-08-10,2270.000000,2370.000000,2240.000000,2340.000000,2303.742432,131980200
2021-08-12,2400.000000,2430.000000,2380.000000,2400.000000,2362.812744,127108900
2021-08-13,2410.000000,2410.000000,2350.000000,2380.000000,2343.122803,66587000
2021-08-16,2370.000000,2400.000000,2350.000000,2390.000000,2352.967773,48998000
2021-08-18,2390.000000,2420.000000,2360.000000,2400.000000,2362.812744,85335000
2021-08-19,2380.000000,2380.000000,2270.000000,2270.000000,2234.827148,131304600
2021-08-20,2240.000000,2320.000000,2240.000000,2280.000000,2244.672119,71969400
2021-08-23,2310.000000,2330.000000,2280.000000,2290.000000,2254.517334,65261800
2021-08-24,2330.000000,2330.000000,2270.000000,2270.000000,2234.827148,43554200
2021-08-25,2290.000000,2340.000000,2280.000000,2300.000000,2264.362305,61473600
2021-08-26,2300.000000,2310.000000,2270.000000,2270.000000,2234.827148,30446800
2021-08-27,2270.000000,2290.000000,2250.000000,2260.000000,2224.982178,31806000
2021-08-30,2280.000000,2320.000000,2280.000000,2310.000000,2274.207275,37542900
2021-08-31,2350.000000,2400.000000,2320.000000,2390.000000,2352.967773,117729600
2021-09-01,2390.000000,2430.000000,2370.000000,2390.000000,2352.967773,81067300
2021-09-02,2390.000000,2390.000000,2320.000000,2320.000000,2284.052490,44419100
2021-09-03,2320.000000,2350.000000,2300.000000,2350.000000,2313.587646,29176500
2021-09-06,2380.000000,2400.000000,2340.000000,2380.000000,2343.122803,65055100
2021-09-07,2400.000000,2410.000000,2350.000000,2350.000000,2313.587646,33406100
2021-09-08,2350.000000,2380.000000,2300.000000,2320.000000,2284.052490,58229900
2021-09-09,2330.000000,2450.000000,2290.000000,2440.000000,2402.193115,150815700
2021-09-10,2470.000000,2630.000000,2470.000000,2590.000000,2549.868896,423200100
2021-09-13,2570.000000,2590.000000,2480.000000,2520.000000,2480.953613,131318700
2021-09-14,2500.000000,2500.000000,2440.000000,2470.000000,2431.728271,139289700
2021-09-15,2470.000000,2530.000000,2460.000000,2490.000000,2451.418213,110525900
2021-09-16,2520.000000,2550.000000,2390.000000,2410.000000,2372.657959,163306000
2021-09-17,2370.000000,2430.000000,2370.000000,2400.000000,2362.812744,61535600
2021-09-20,2380.000000,2390.000000,2330.000000,2350.000000,2313.587646,82487500
2021-09-21,2350.000000,2370.000000,2300.000000,2360.000000,2323.432617,66014000
2021-09-22,2370.000000,2410.000000,2330.000000,2340.000000,2303.742432,88209700
2021-09-23,2370.000000,2370.000000,2290.000000,2290.000000,2254.517334,153137400
2021-09-24,2290.000000,2340.000000,2280.000000,2290.000000,2254.517334,159085400
2021-09-27,2310.000000,2330.000000,2280.000000,2290.000000,2254.517334,52714300
2021-09-28,2310.000000,2330.000000,2260.000000,2270.000000,2234.827148,99767900
2021-09-29,2260.000000,2320.000000,2250.000000,2310.000000,2274.207275,97068300
2021-09-30,2310.000000,2340.000000,2270.000000,2290.000000,2254.517334,125415100
2021-10-01,2280.000000,2280.000000,2220.000000,2220.000000,2185.601807,199919600
2021-10-04,2230.000000,2320.000000,2230.000000,2310.000000,2274.207275,143892700
2021-10-05,2290.000000,2420.000000,2290.000000,2300.000000,2264.362305,297763700
2021-10-06,2320.000000,2340.000000,2300.000000,2300.000000,2264.362305,98305700
2021-10-07,2320.000000,2350.000000,2300.000000,2330.000000,2293.897461,106183800
2021-10-08,2380.000000,2410.000000,2330.000000,2340.000000,2303.742432,159593300
2021-10-11,2390.000000,2430.000000,2370.000000,2420.000000,2382.502930,233370800
2021-10-12,2410.000000,2410.000000,2350.000000,2370.000000,2333.277588,131463700
2021-10-13,2360.000000,2370.000000,2330.000000,2340.000000,2303.742432,70802000
2021-10-14,2350.000000,2420.000000,2340.000000,2420.000000,2382.502930,189624300
2021-10-15,2450.000000,2480.000000,2410.000000,2470.000000,2431.728271,260095700
2021-10-18,2500.000000,2570.000000,2500.000000,2510.000000,2471.108398,237360500
2021-10-19,2530.000000,2540.000000,2460.000000,2530.000000,2490.798584,153636200
2021-10-21,2600.000000,2630.000000,2420.000000,2450.000000,2412.038086,346789000
2021-10-22,2400.000000,2460.000000,2370.000000,2430.000000,2392.347900,124149100
2021-10-25,2450.000000,2460.000000,2410.000000,2420.000000,2382.502930,50651600
2021-10-26,2450.000000,2460.000000,2400.000000,2400.000000,2362.812744,64791500
2021-10-27,2400.000000,2410.000000,2340.000000,2350.000000,2313.587646,75548400
2021-10-28,2320.000000,2340.000000,2300.000000,2320.000000,2284.052490,77309100
2021-10-29,2340.000000,2370.000000,2330.000000,2340.000000,2303.742432,52556000
2021-11-01,2360.000000,2360.000000,2320.000000,2330.000000,2293.897461,34622200
2021-11-02,2340.000000,2350.000000,2310.000000,2310.000000,2274.207275,27322900
2021-11-03,2320.000000,2340.000000,2310.000000,2320.000000,2284.052490,21938100
2021-11-04,2320.000000,2390.000000,2320.000000,2380.000000,2343.122803,67025700
2021-11-05,2390.000000,2400.000000,2340.000000,2360.000000,2323.432617,40241200
2021-11-08,2380.000000,2400.000000,2350.000000,2370.000000,2333.277588,46985500
2021-11-09,2380.000000,2390.000000,2330.000000,2340.000000,2303.742432,44444800
2021-11-10,2330.000000,2350.000000,2320.000000,2340.000000,2303.742432,38322000
2021-11-11,2350.000000,2370.000000,2340.000000,2370.000000,2333.277588,41526700
2021-11-12,2380.000000,2420.000000,2370.000000,2400.000000,2362.812744,80769500
2021-11-15,2420.000000,2430.000000,2340.000000,2390.000000,2352.967773,100184600
2021-11-16,2390.000000,2410.000000,2370.000000,2380.000000,2343.122803,47663300
2021-11-17,2380.000000,2390.000000,2340.000000,2350.000000,2313.587646,50176400
2021-11-18,2350.000000,2370.000000,2320.000000,2330.000000,2293.897461,52679900
2021-11-19,2350.000000,2400.000000,2340.000000,2390.000000,2352.967773,93539700
2021-11-22,2400.000000,2400.000000,2350.000000,2370.000000,2333.277588,46485000
2021-11-23,2390.000000,2460.000000,2370.000000,2400.000000,2362.812744,159836400
2021-11-24,2400.000000,2450.000000,2380.000000,2440.000000,2402.193115,73287900
2021-11-25,2470.000000,2490.000000,2430.000000,2440.000000,2402.193115,109033700
2021-11-26,2410.000000,2410.000000,2330.000000,2340.000000,2303.742432,162294600
2021-11-29,2330.000000,2360.000000,2320.000000,2330.000000,2293.897461,82567700
2021-11-30,2340.000000,2370.000000,2300.000000,2300.000000,2264.362305,151186400
2021-12-01,2300.000000,2320.000000,2250.000000,2270.000000,2234.827148,83612700
2021-12-02,2270.000000,2370.000000,2260.000000,2340.000000,2303.742432,89010800
2021-12-03,2350.000000,2370.000000,2320.000000,2340.000000,2303.742432,38757200
2021-12-06,2340.000000,2360.000000,2310.000000,2320.000000,2284.052490,31951700
2021-12-07,2340.000000,2350.000000,2330.000000,2340.000000,2303.742432,21542900
2021-12-08,2360.000000,2360.000000,2320.000000,2330.000000,2293.897461,24204300
2021-12-09,2330.000000,2340.000000,2320.000000,2330.000000,2293.897461,20800100
2021-12-10,2330.000000,2330.000000,2310.000000,2320.000000,2284.052490,13962600
2021-12-13,2330.000000,2350.000000,2320.000000,2320.000000,2284.052490,15212500
2021-12-14,2320.000000,2320.000000,2280.000000,2290.000000,2254.517334,28618000
2021-12-15,2290.000000,2300.000000,2270.000000,2280.000000,2244.672119,34080000
2021-12-16,2290.000000,2300.000000,2260.000000,2290.000000,2254.517334,35249800
2021-12-17,2310.000000,2310.000000,2250.000000,2250.000000,2215.136963,50857800
2021-12-20,2250.000000,2260.000000,2220.000000,2220.000000,2185.601807,53770200
2021-12-21,2220.000000,2280.000000,2220.000000,2260.000000,2224.982178,37964200
2021-12-22,2270.000000,2300.000000,2250.000000,2250.000000,2215.136963,28786500
2021-12-23,2260.000000,2270.000000,2240.000000,2240.000000,2205.291992,19005000
2021-12-24,2260.000000,2300.000000,2250.000000,2280.000000,2244.672119,30712000
2021-12-27,2300.000000,2300.000000,2280.000000,2300.000000,2264.362305,18193100
2021-12-28,2310.000000,2320.000000,2260.000000,2260.000000,2224.982178,29787500
2021-12-29,2270.000000,2290.000000,2260.000000,2270.000000,2234.827148,14304600
2021-12-30,2280.000000,2300.000000,2250.000000,2250.000000,2215.136963,27319000
