Date,Open,High,Low,Close,Adj Close,Volume
2021-08-18,5175.000000,5425.000000,5150.000000,5425.000000,5326.713867,62752600
2021-08-19,5400.000000,5425.000000,5175.000000,5300.000000,5203.978516,47966100
2021-08-20,5300.000000,5450.000000,5200.000000,5425.000000,5326.713867,27865900
2021-08-23,5450.000000,5475.000000,5275.000000,5350.000000,5253.072754,20189000
2021-08-24,5350.000000,5375.000000,5250.000000,5325.000000,5228.525879,16095300
2021-08-25,5325.000000,5350.000000,5225.000000,5250.000000,5154.884277,11484900
2021-08-26,5275.000000,5300.000000,5150.000000,5225.000000,5130.337402,16916200
2021-08-27,5275.000000,5350.000000,5225.000000,5300.000000,5203.978516,18726400
2021-08-30,5375.000000,5425.000000,5300.000000,5400.000000,5302.166992,23705900
2021-08-31,5400.000000,5425.000000,5300.000000,5400.000000,5302.166992,21270700
2021-09-01,5400.000000,5425.000000,5300.000000,5325.000000,5228.525879,8415600
2021-09-02,5375.000000,5375.000000,5225.000000,5250.000000,5154.884277,16437200
2021-09-03,5275.000000,5475.000000,5250.000000,5450.000000,5351.261230,25474900
2021-09-06,5450.000000,5500.000000,5425.000000,5450.000000,5351.261230,19148200
2021-09-07,5475.000000,5500.000000,5375.000000,5400.000000,5302.166992,24204600
2021-09-08,5400.000000,5400.000000,5250.000000,5325.000000,5228.525879,19252700
2021-09-09,5325.000000,5425.000000,5275.000000,5400.000000,5302.166992,19918300
2021-09-10,5400.000000,5475.000000,5350.000000,5450.000000,5351.261230,17004700
2021-09-13,5400.000000,5425.000000,5350.000000,5400.000000,5302.166992,8916300
2021-09-14,5400.000000,5450.000000,5400.000000,5400.000000,5302.166992,8901900
2021-09-15,5350.000000,5375.000000,5300.000000,5350.000000,5253.072754,16365800
2021-09-16,5350.000000,5375.000000,5250.000000,5275.000000,5179.431641,15896000
2021-09-17,5250.000000,5325.000000,5225.000000,5300.000000,5203.978516,18219900
2021-09-20,5250.000000,5275.000000,5125.000000,5150.000000,5056.696289,22098400
2021-09-21,5100.000000,5125.000000,5025.000000,5125.000000,5032.148926,27157100
2021-09-22,5125.000000,5175.000000,5050.000000,5150.000000,5056.696289,20989100
2021-09-23,5175.000000,5200.000000,5100.000000,5125.000000,5032.148926,30970200
2021-09-24,5125.000000,5175.000000,5075.000000,5100.000000,5007.602051,19727500
2021-09-27,5100.000000,5125.000000,5025.000000,5075.000000,4983.055176,13341600
2021-09-28,5075.000000,5125.000000,5050.000000,5050.000000,4958.507813,13950400
2021-09-29,5025.000000,5250.000000,5025.000000,5225.000000,5130.337402,21156700
2021-09-30,5225.000000,5375.000000,5200.000000,5375.000000,5277.619629,34557200
2021-10-01,5375.000000,5375.000000,5325.000000,5350.000000,5253.072754,14013400
2021-10-04,5350.000000,5800.000000,5350.000000,5700.000000,5596.731445,73938300
2021-10-05,5675.000000,5750.000000,5625.000000,5700.000000,5596.731445,32878500
2021-10-06,5750.000000,6200.000000,5700.000000,6000.000000,5891.296387,111102800
2021-10-07,6000.000000,6075.000000,5900.000000,5975.000000,5866.749512,42229900
2021-10-08,6050.000000,6200.000000,6025.000000,6150.000000,6038.579102,48463900
2021-10-11,6150.000000,6425.000000,6150.000000,6400.000000,6284.049805,73495400
2021-10-12,6400.000000,6500.000000,6325.000000,6400.000000,6284.049805,72397600
2021-10-13,6500.000000,6800.000000,6400.000000,6675.000000,6554.067383,148891900
2021-10-14,6675.000000,6875.000000,6675.000000,6875.000000,6750.443848,78367600
2021-10-15,6950.000000,6975.000000,6650.000000,6750.000000,6627.708496,59368600
2021-10-18,6875.000000,7175.000000,6825.000000,7075.000000,6946.820313,103157300
2021-10-19,7150.000000,7225.000000,7025.000000,7225.000000,7094.103027,64093400
2021-10-21,7350.000000,7450.000000,7250.000000,7325.000000,7192.291016,70388700
2021-10-22,7325.000000,7475.000000,7125.000000,7450.000000,7315.026367,47656000
2021-10-25,7475.000000,7575.000000,7350.000000,7350.000000,7216.838379,48500400
2021-10-26,7350.000000,7400.000000,7200.000000,7275.000000,7143.196777,26226900
2021-10-27,7225.000000,7250.000000,7050.000000,7075.000000,6946.820313,47673800
2021-10-28,7025.000000,7075.000000,6925.000000,7050.000000,6922.273438,39022700
2021-10-29,7175.000000,7175.000000,6850.000000,7000.000000,6873.179199,59147400
2021-11-01,7025.000000,7025.000000,6825.000000,6850.000000,6725.896973,34834500
2021-11-02,6850.000000,6950.000000,6725.000000,6800.000000,6676.802734,30472300
2021-11-03,6800.000000,7050.000000,6725.000000,7025.000000,6897.726563,46669900
2021-11-04,7075.000000,7125.000000,7000.000000,7000.000000,6873.179199,27366500
2021-11-05,7000.000000,7025.000000,6875.000000,6950.000000,6824.084961,16408500
2021-11-08,7000.000000,7125.000000,6925.000000,7050.000000,6922.273438,24935800
2021-11-09,7050.000000,7075.000000,6975.000000,7050.000000,6922.273438,12099300
2021-11-10,7000.000000,7075.000000,6925.000000,7075.000000,6946.820313,12797300
2021-11-11,7000.000000,7125.000000,7000.000000,7025.000000,6897.726563,15721100
2021-11-12,7025.000000,7050.000000,6900.000000,6900.000000,6774.991211,23482900
2021-11-15,6850.000000,6925.000000,6800.000000,6800.000000,6676.802734,24898400
2021-11-16,6800.000000,6950.000000,6750.000000,6875.000000,6750.443848,19247400
2021-11-17,6950.000000,7000.000000,6900.000000,7000.000000,6873.179199,20336900
2021-11-18,7000.000000,7000.000000,6900.000000,6925.000000,6799.538086,10818300
2021-11-19,6950.000000,7050.000000,6925.000000,7025.000000,6897.726563,23986600
2021-11-22,7025.000000,7200.000000,7000.000000,7175.000000,7045.008789,52612000
2021-11-23,7175.000000,7200.000000,7000.000000,7000.000000,6873.179199,32127700
2021-11-24,7075.000000,7125.000000,7025.000000,7075.000000,6946.820313,19928100
2021-11-25,7075.000000,7275.000000,7050.000000,7175.000000,7045.008789,47390500
2021-11-26,7125.000000,7125.000000,6850.000000,6875.000000,6750.443848,68209500
2021-11-29,6875.000000,7025.000000,6750.000000,6950.000000,6824.084961,55091000
2021-11-30,7000.000000,7000.000000,6800.000000,6800.000000,6676.802734,51537400
2021-12-01,6800.000000,6900.000000,6600.000000,6650.000000,6529.520508,51262800
2021-12-02,6650.000000,6875.000000,6550.000000,6825.000000,6701.349609,40252600
2021-12-03,6850.000000,6875.000000,6725.000000,6725.000000,6603.161621,12620900
2021-12-06,6725.000000,6925.000000,6725.000000,6850.000000,6725.896973,26793800
2021-12-07,6900.000000,7050.000000,6850.000000,7050.000000,6922.273438,26352300
2021-12-08,7050.000000,7075.000000,6850.000000,6850.000000,6725.896973,34631800
2021-12-09,6900.000000,6900.000000,6800.000000,6825.000000,6701.349609,11498000
2021-12-10,6800.000000,6850.000000,6750.000000,6775.000000,6652.255859,22396100
2021-12-13,6850.000000,6950.000000,6800.000000,6850.000000,6725.896973,22109200
2021-12-14,6850.000000,6900.000000,6775.000000,6875.000000,6750.443848,14104600
2021-12-15,6850.000000,6975.000000,6825.000000,6875.000000,6750.443848,19528200
2021-12-16,6925.000000,6950.000000,6750.000000,6750.000000,6627.708496,22156100
2021-12-17,6750.000000,6850.000000,6725.000000,6750.000000,6627.708496,23308800
2021-12-20,6750.000000,6775.000000,6650.000000,6725.000000,6603.161621,21182400
2021-12-21,6725.000000,6800.000000,6675.000000,6700.000000,6578.614258,13881800
2021-12-22,6750.000000,6775.000000,6600.000000,6625.000000,6504.973145,18386600
2021-12-23,6625.000000,6675.000000,6625.000000,6650.000000,6529.520508,10432600
2021-12-24,6650.000000,6725.000000,6575.000000,6725.000000,6603.161621,13733200
2021-12-27,6725.000000,6750.000000,6675.000000,6750.000000,6627.708496,10650300
2021-12-28,6750.000000,6775.000000,6700.000000,6700.000000,6578.614258,14716300
2021-12-29,6700.000000,6750.000000,6675.000000,6725.000000,6603.161621,8425900
2021-12-30,6725.000000,6775.000000,6675.000000,6750.000000,6627.708496,11809700
